year,date,cases,births,population,P,B_t
1976,1976-09-01,31,83233,7021400,4.41507391688267e-06,0.0118541886233515
1976,1976-09-08,21,83233,7021400,2.99085652433988e-06,0.0118541886233515
1976,1976-09-15,24,83233,7021400,3.41812174210271e-06,0.0118541886233515
1976,1976-09-22,24,83233,7021400,3.41812174210271e-06,0.0118541886233515
1976,1976-09-29,35,83233,7021400,4.98476087389979e-06,0.0118541886233515
1976,1976-10-06,62,83233,7021400,8.83014783376535e-06,0.0118541886233515
1976,1976-10-13,50,83233,7021400,7.12108696271399e-06,0.0118541886233515
1976,1976-10-20,41,83233,7021400,5.83929130942547e-06,0.0118541886233515
1976,1976-10-27,48,83233,7021400,6.83624348420543e-06,0.0118541886233515
1976,1976-11-03,50,83233,7021400,7.12108696271399e-06,0.0118541886233515
1976,1976-11-10,37,83233,7021400,5.26960435240835e-06,0.0118541886233515
1976,1976-11-17,40,83233,7021400,5.69686957017119e-06,0.0118541886233515
1976,1976-11-24,51,83233,7021400,7.26350870196827e-06,0.0118541886233515
1976,1976-12-01,43,83233,7021400,6.12413478793403e-06,0.0118541886233515
1976,1976-12-08,81,83233,7021400,1.15361608795967e-05,0.0118541886233515
1976,1976-12-15,78,83233,7021400,1.11088956618338e-05,0.0118541886233515
1976,1976-12-22,133,83233,7021400,1.89420913208192e-05,0.0118541886233515
1976,1976-12-31,59,83233,7021400,8.40288261600251e-06,0.0118541886233515
1977,1977-01-07,106,82519,6970100,1.52078162436694e-05,0.0118389980057675
1977,1977-01-14,112,82519,6970100,1.60686360310469e-05,0.0118389980057675
1977,1977-01-21,76,82519,6970100,1.09037173067818e-05,0.0118389980057675
1977,1977-01-28,109,82519,6970100,1.56382261373581e-05,0.0118389980057675
1977,1977-02-04,145,82519,6970100,2.08031448616232e-05,0.0118389980057675
1977,1977-02-11,119,82519,6970100,1.70729257829873e-05,0.0118389980057675
1977,1977-02-18,163,82519,6970100,2.33856042237558e-05,0.0118389980057675
1977,1977-02-25,178,82519,6970100,2.55376536921995e-05,0.0118389980057675
1977,1977-03-04,233,82519,6970100,3.34285017431601e-05,0.0118389980057675
1977,1977-03-11,239,82519,6970100,3.42893215305376e-05,0.0118389980057675
1977,1977-03-18,277,82519,6970100,3.97411801839285e-05,0.0118389980057675
1977,1977-03-25,281,82519,6970100,4.03150600421802e-05,0.0118389980057675
1977,1977-04-01,338,82519,6970100,4.84928480222665e-05,0.0118389980057675
1977,1977-04-08,244,82519,6970100,3.50066713533522e-05,0.0118389980057675
1977,1977-04-15,318,82519,6970100,4.56234487310082e-05,0.0118389980057675
1977,1977-04-22,535,82519,6970100,7.67564310411615e-05,0.0118389980057675
1977,1977-04-29,379,82519,6970100,5.43751165693462e-05,0.0118389980057675
1977,1977-05-06,389,82519,6970100,5.58098162149754e-05,0.0118389980057675
1977,1977-05-13,357,82519,6970100,5.1218777348962e-05,0.0118389980057675
1977,1977-05-20,546,82519,6970100,7.83346006513536e-05,0.0118389980057675
1977,1977-05-27,514,82519,6970100,7.37435617853402e-05,0.0118389980057675
1977,1977-06-03,519,82519,6970100,7.44609116081548e-05,0.0118389980057675
1977,1977-06-10,382,82519,6970100,5.4805526463035e-05,0.0118389980057675
1977,1977-06-17,536,82519,6970100,7.68999010057245e-05,0.0118389980057675
1977,1977-06-24,621,82519,6970100,8.90948479935726e-05,0.0118389980057675
1977,1977-07-01,568,82519,6970100,8.14909398717379e-05,0.0118389980057675
1977,1977-07-08,777,82519,6970100,0.000111476162465388,0.0118389980057675
1977,1977-07-15,821,82519,6970100,0.000117788840906156,0.0118389980057675
1977,1977-07-22,729,82519,6970100,0.000104589604166368,0.0118389980057675
1977,1977-07-29,708,82519,6970100,0.000101576734910546,0.0118389980057675
1977,1977-08-05,748,82519,6970100,0.000107315533493063,0.0118389980057675
1977,1977-08-12,660,82519,6970100,9.46901766115264e-05,0.0118389980057675
1977,1977-08-19,488,82519,6970100,7.00133427067043e-05,0.0118389980057675
1977,1977-08-26,396,82519,6970100,5.68141059669158e-05,0.0118389980057675
1977,1977-09-02,253,82519,6970100,3.62979010344184e-05,0.0118389980057675
1977,1977-09-09,251,82519,6970100,3.60109611052926e-05,0.0118389980057675
1977,1977-09-16,161,82519,6970100,2.30986642946299e-05,0.0118389980057675
1977,1977-09-23,108,82519,6970100,1.54947561727952e-05,0.0118389980057675
1977,1977-09-30,152,82519,6970100,2.18074346135637e-05,0.0118389980057675
1977,1977-10-07,135,82519,6970100,1.9368445215994e-05,0.0118389980057675
1977,1977-10-14,182,82519,6970100,2.61115335504512e-05,0.0118389980057675
1977,1977-10-21,192,82519,6970100,2.75462331960804e-05,0.0118389980057675
1977,1977-10-28,245,82519,6970100,3.51501413179151e-05,0.0118389980057675
1977,1977-11-04,218,82519,6970100,3.12764522747163e-05,0.0118389980057675
1977,1977-11-11,232,82519,6970100,3.32850317785972e-05,0.0118389980057675
1977,1977-11-18,239,82519,6970100,3.42893215305376e-05,0.0118389980057675
1977,1977-11-25,250,82519,6970100,3.58674911407297e-05,0.0118389980057675
1977,1977-12-02,231,82519,6970100,3.31415618140342e-05,0.0118389980057675
1977,1977-12-09,281,82519,6970100,4.03150600421802e-05,0.0118389980057675
1977,1977-12-16,297,82519,6970100,4.26105794751869e-05,0.0118389980057675
1977,1977-12-23,360,82519,6970100,5.16491872426508e-05,0.0118389980057675
1977,1977-12-31,337,82519,6970100,4.83493780577036e-05,0.0118389980057675
1978,1978-01-07,405,86548,6918000,5.85429314830876e-05,0.0125105521827118
1978,1978-01-14,487,86548,6918000,7.03960682278115e-05,0.0125105521827118
1978,1978-01-21,372,86548,6918000,5.37727666955768e-05,0.0125105521827118
1978,1978-01-28,402,86548,6918000,5.81092801387684e-05,0.0125105521827118
1978,1978-02-04,342,86548,6918000,4.94362532523851e-05,0.0125105521827118
1978,1978-02-11,427,86548,6918000,6.17230413414282e-05,0.0125105521827118
1978,1978-02-18,402,86548,6918000,5.81092801387684e-05,0.0125105521827118
1978,1978-02-25,426,86548,6918000,6.15784908933218e-05,0.0125105521827118
1978,1978-03-04,517,86548,6918000,7.47325816710032e-05,0.0125105521827118
1978,1978-03-11,473,86548,6918000,6.83723619543221e-05,0.0125105521827118
1978,1978-03-18,517,86548,6918000,7.47325816710032e-05,0.0125105521827118
1978,1978-03-25,434,86548,6918000,6.27348944781729e-05,0.0125105521827118
1978,1978-04-01,435,86548,6918000,6.28794449262793e-05,0.0125105521827118
1978,1978-04-08,602,86548,6918000,8.70193697600463e-05,0.0125105521827118
1978,1978-04-15,469,86548,6918000,6.77941601618965e-05,0.0125105521827118
1978,1978-04-22,388,86548,6918000,5.6085573865279e-05,0.0125105521827118
1978,1978-04-29,382,86548,6918000,5.52182711766407e-05,0.0125105521827118
1978,1978-05-06,370,86548,6918000,5.3483665799364e-05,0.0125105521827118
1978,1978-05-13,473,86548,6918000,6.83723619543221e-05,0.0125105521827118
1978,1978-05-20,565,86548,6918000,8.16710031801099e-05,0.0125105521827118
1978,1978-05-27,419,86548,6918000,6.05666377565771e-05,0.0125105521827118
1978,1978-06-03,390,86548,6918000,5.63746747614918e-05,0.0125105521827118
1978,1978-06-10,393,86548,6918000,5.68083261058109e-05,0.0125105521827118
1978,1978-06-17,375,86548,6918000,5.42064180398959e-05,0.0125105521827118
1978,1978-06-24,261,86548,6918000,3.77276669557676e-05,0.0125105521827118
1978,1978-07-01,324,86548,6918000,4.68343451864701e-05,0.0125105521827118
1978,1978-07-08,294,86548,6918000,4.24978317432784e-05,0.0125105521827118
1978,1978-07-15,350,86548,6918000,5.05926568372362e-05,0.0125105521827118
1978,1978-07-22,308,86548,6918000,4.45215380167679e-05,0.0125105521827118
1978,1978-07-29,311,86548,6918000,4.4955189361087e-05,0.0125105521827118
1978,1978-08-05,277,86548,6918000,4.00404741254698e-05,0.0125105521827118
1978,1978-08-12,305,86548,6918000,4.40878866724487e-05,0.0125105521827118
1978,1978-08-19,217,86548,6918000,3.13674472390864e-05,0.0125105521827118
1978,1978-08-26,213,86548,6918000,3.07892454466609e-05,0.0125105521827118
1978,1978-09-02,89,86548,6918000,1.28649898814686e-05,0.0125105521827118
1978,1978-09-09,117,86548,6918000,1.69124024284475e-05,0.0125105521827118
1978,1978-09-16,77,86548,6918000,1.1130384504192e-05,0.0125105521827118
1978,1978-09-23,63,86548,6918000,9.10667823070252e-06,0.0125105521827118
1978,1978-09-30,82,86548,6918000,1.18531367447239e-05,0.0125105521827118
1978,1978-10-07,60,86548,6918000,8.67302688638335e-06,0.0125105521827118
1978,1978-10-14,77,86548,6918000,1.1130384504192e-05,0.0125105521827118
1978,1978-10-21,77,86548,6918000,1.1130384504192e-05,0.0125105521827118
1978,1978-10-28,83,86548,6918000,1.19976871928303e-05,0.0125105521827118
1978,1978-11-04,117,86548,6918000,1.69124024284475e-05,0.0125105521827118
1978,1978-11-11,121,86548,6918000,1.74906042208731e-05,0.0125105521827118
1978,1978-11-18,72,86548,6918000,1.040763226366e-05,0.0125105521827118
1978,1978-11-25,122,86548,6918000,1.76351546689795e-05,0.0125105521827118
1978,1978-12-02,93,86548,6918000,1.34431916738942e-05,0.0125105521827118
1978,1978-12-09,86,86548,6918000,1.24313385371495e-05,0.0125105521827118
1978,1978-12-16,96,86548,6918000,1.38768430182134e-05,0.0125105521827118
1978,1978-12-23,85,86548,6918000,1.22867880890431e-05,0.0125105521827118
1978,1978-12-31,62,86548,6918000,8.96212778259613e-06,0.0125105521827118
1979,1979-01-07,109,91230,6877100,1.58497040903869e-05,0.0132657660932661
1979,1979-01-14,122,91230,6877100,1.77400357708918e-05,0.0132657660932661
1979,1979-01-21,71,91230,6877100,1.03241191781419e-05,0.0132657660932661
1979,1979-01-28,83,91230,6877100,1.20690407293772e-05,0.0132657660932661
1979,1979-02-04,83,91230,6877100,1.20690407293772e-05,0.0132657660932661
1979,1979-02-11,107,91230,6877100,1.55588838318477e-05,0.0132657660932661
1979,1979-02-18,103,91230,6877100,1.49772433147693e-05,0.0132657660932661
1979,1979-02-25,107,91230,6877100,1.55588838318477e-05,0.0132657660932661
1979,1979-03-04,121,91230,6877100,1.75946256416222e-05,0.0132657660932661
1979,1979-03-11,102,91230,6877100,1.48318331854997e-05,0.0132657660932661
1979,1979-03-18,135,91230,6877100,1.96303674513967e-05,0.0132657660932661
1979,1979-03-25,80,91230,6877100,1.16328103415684e-05,0.0132657660932661
1979,1979-04-01,91,91230,6877100,1.3232321763534e-05,0.0132657660932661
1979,1979-04-08,127,91230,6877100,1.84670864172398e-05,0.0132657660932661
1979,1979-04-15,99,91230,6877100,1.43956027976909e-05,0.0132657660932661
1979,1979-04-22,124,91230,6877100,1.8030856029431e-05,0.0132657660932661
1979,1979-04-29,180,91230,6877100,2.61738232685289e-05,0.0132657660932661
1979,1979-05-06,169,91230,6877100,2.45743118465632e-05,0.0132657660932661
1979,1979-05-13,132,91230,6877100,1.91941370635878e-05,0.0132657660932661
1979,1979-05-20,177,91230,6877100,2.57375928807201e-05,0.0132657660932661
1979,1979-05-27,153,91230,6877100,2.22477497782496e-05,0.0132657660932661
1979,1979-06-03,115,91230,6877100,1.67221648660046e-05,0.0132657660932661
1979,1979-06-10,144,91230,6877100,2.09390586148231e-05,0.0132657660932661
1979,1979-06-17,197,91230,6877100,2.86457954661122e-05,0.0132657660932661
1979,1979-06-24,209,91230,6877100,3.03907170173474e-05,0.0132657660932661
1979,1979-07-01,202,91230,6877100,2.93728461124602e-05,0.0132657660932661
1979,1979-07-08,160,91230,6877100,2.32656206831368e-05,0.0132657660932661
1979,1979-07-15,171,91230,6877100,2.48651321051024e-05,0.0132657660932661
1979,1979-07-22,220,91230,6877100,3.19902284393131e-05,0.0132657660932661
1979,1979-07-29,234,91230,6877100,3.40259702490875e-05,0.0132657660932661
1979,1979-08-05,219,91230,6877100,3.18448183100435e-05,0.0132657660932661
1979,1979-08-12,247,91230,6877100,3.59163019295924e-05,0.0132657660932661
1979,1979-08-19,220,91230,6877100,3.19902284393131e-05,0.0132657660932661
1979,1979-08-26,137,91230,6877100,1.99211877099359e-05,0.0132657660932661
1979,1979-09-02,103,91230,6877100,1.49772433147693e-05,0.0132657660932661
1979,1979-09-09,98,91230,6877100,1.42501926684213e-05,0.0132657660932661
1979,1979-09-16,81,91230,6877100,1.1778220470838e-05,0.0132657660932661
1979,1979-09-23,101,91230,6877100,1.46864230562301e-05,0.0132657660932661
1979,1979-09-30,77,91230,6877100,1.11965799537596e-05,0.0132657660932661
1979,1979-10-07,107,91230,6877100,1.55588838318477e-05,0.0132657660932661
1979,1979-10-14,111,91230,6877100,1.61405243489261e-05,0.0132657660932661
1979,1979-10-21,110,91230,6877100,1.59951142196565e-05,0.0132657660932661
1979,1979-10-28,129,91230,6877100,1.8757906675779e-05,0.0132657660932661
1979,1979-11-04,121,91230,6877100,1.75946256416222e-05,0.0132657660932661
1979,1979-11-11,139,91230,6877100,2.02120079684751e-05,0.0132657660932661
1979,1979-11-18,139,91230,6877100,2.02120079684751e-05,0.0132657660932661
1979,1979-11-25,192,91230,6877100,2.79187448197641e-05,0.0132657660932661
1979,1979-12-02,115,91230,6877100,1.67221648660046e-05,0.0132657660932661
1979,1979-12-09,161,91230,6877100,2.34110308124064e-05,0.0132657660932661
1979,1979-12-16,195,91230,6877100,2.8354975207573e-05,0.0132657660932661
1979,1979-12-23,133,91230,6877100,1.93395471928575e-05,0.0132657660932661
1979,1979-12-31,90,91230,6877100,1.30869116342644e-05,0.0132657660932661
1980,1980-01-06,231,94044,6849100,3.37270590296535e-05,0.0137308551488517
1980,1980-01-13,337,94044,6849100,4.92035449913127e-05,0.0137308551488517
1980,1980-01-20,197,94044,6849100,2.87629031551591e-05,0.0137308551488517
1980,1980-01-27,204,94044,6849100,2.97849352469668e-05,0.0137308551488517
1980,1980-02-03,217,94044,6849100,3.16829948460382e-05,0.0137308551488517
1980,1980-02-10,288,94044,6849100,4.20493203486589e-05,0.0137308551488517
1980,1980-02-17,359,94044,6849100,5.24156458512797e-05,0.0137308551488517
1980,1980-02-24,475,94044,6849100,6.93521776583785e-05,0.0137308551488517
1980,1980-03-01,392,94044,6849100,5.72337971412302e-05,0.0137308551488517
1980,1980-03-08,497,94044,6849100,7.25642785183455e-05,0.0137308551488517
1980,1980-03-15,476,94044,6849100,6.94981822429224e-05,0.0137308551488517
1980,1980-03-22,573,94044,6849100,8.3660626943686e-05,0.0137308551488517
1980,1980-03-29,668,94044,6849100,9.75310624753617e-05,0.0137308551488517
1980,1980-04-05,488,94044,6849100,7.12502372574499e-05,0.0137308551488517
1980,1980-04-12,632,94044,6849100,9.22748974317794e-05,0.0137308551488517
1980,1980-04-19,628,94044,6849100,9.16908790936035e-05,0.0137308551488517
1980,1980-04-26,566,94044,6849100,8.26385948518784e-05,0.0137308551488517
1980,1980-05-02,501,94044,6849100,7.31482968565213e-05,0.0137308551488517
1980,1980-05-09,325,94044,6849100,4.74514899767853e-05,0.0137308551488517
1980,1980-05-16,547,94044,6849100,7.98645077455432e-05,0.0137308551488517
1980,1980-05-23,527,94044,6849100,7.69444160546641e-05,0.0137308551488517
1980,1980-05-30,518,94044,6849100,7.56303747937685e-05,0.0137308551488517
1980,1980-06-06,631,94044,6849100,9.21288928472354e-05,0.0137308551488517
1980,1980-06-13,461,94044,6849100,6.73081134747631e-05,0.0137308551488517
1980,1980-06-20,431,94044,6849100,6.29279759384445e-05,0.0137308551488517
1980,1980-06-27,407,94044,6849100,5.94238659093896e-05,0.0137308551488517
1980,1980-07-03,428,94044,6849100,6.24899621848126e-05,0.0137308551488517
1980,1980-07-10,404,94044,6849100,5.89858521557577e-05,0.0137308551488517
1980,1980-07-17,478,94044,6849100,6.97901914120103e-05,0.0137308551488517
1980,1980-07-24,452,94044,6849100,6.59940722138675e-05,0.0137308551488517
1980,1980-07-31,463,94044,6849100,6.7600122643851e-05,0.0137308551488517
1980,1980-08-07,410,94044,6849100,5.98618796630214e-05,0.0137308551488517
1980,1980-08-14,289,94044,6849100,4.21953249332029e-05,0.0137308551488517
1980,1980-08-21,202,94044,6849100,2.94929260778788e-05,0.0137308551488517
1980,1980-08-28,131,94044,6849100,1.91266005752581e-05,0.0137308551488517
1980,1980-09-03,103,94044,6849100,1.50384722080273e-05,0.0137308551488517
1980,1980-09-10,99,94044,6849100,1.44544538698515e-05,0.0137308551488517
1980,1980-09-17,82,94044,6849100,1.19723759326043e-05,0.0137308551488517
1980,1980-09-24,61,94044,6849100,8.90627965718124e-06,0.0137308551488517
1980,1980-10-01,89,94044,6849100,1.2994408024412e-05,0.0137308551488517
1980,1980-10-08,92,94044,6849100,1.34324217780438e-05,0.0137308551488517
1980,1980-10-15,90,94044,6849100,1.31404126089559e-05,0.0137308551488517
1980,1980-10-22,65,94044,6849100,9.49029799535705e-06,0.0137308551488517
1980,1980-10-29,87,94044,6849100,1.27023988553241e-05,0.0137308551488517
1980,1980-11-04,77,94044,6849100,1.12423530098845e-05,0.0137308551488517
1980,1980-11-11,74,94044,6849100,1.08043392562526e-05,0.0137308551488517
1980,1980-11-18,73,94044,6849100,1.06583346717087e-05,0.0137308551488517
1980,1980-11-25,68,94044,6849100,9.92831174898892e-06,0.0137308551488517
1980,1980-12-02,88,94044,6849100,1.2848403439868e-05,0.0137308551488517
1980,1980-12-09,45,94044,6849100,6.57020630447796e-06,0.0137308551488517
1980,1980-12-16,80,94044,6849100,1.16803667635164e-05,0.0137308551488517
1980,1980-12-23,32,94044,6849100,4.67214670540655e-06,0.0137308551488517
1980,1980-12-31,63,94044,6849100,9.19828882626914e-06,0.0137308551488517
1981,1981-01-07,108,92446,6851400,1.57632016814082e-05,0.0134930087281432
1981,1981-01-14,60,92446,6851400,8.75733426744899e-06,0.0134930087281432
1981,1981-01-21,46,92446,6851400,6.71395627171089e-06,0.0134930087281432
1981,1981-01-28,67,92446,6851400,9.77902326531804e-06,0.0134930087281432
1981,1981-02-04,54,92446,6851400,7.88160084070409e-06,0.0134930087281432
1981,1981-02-11,42,92446,6851400,6.13013398721429e-06,0.0134930087281432
1981,1981-02-18,68,92446,6851400,9.92497883644219e-06,0.0134930087281432
1981,1981-02-25,63,92446,6851400,9.19520098082144e-06,0.0134930087281432
1981,1981-03-04,65,92446,6851400,9.48711212306974e-06,0.0134930087281432
1981,1981-03-11,51,92446,6851400,7.44373412733164e-06,0.0134930087281432
1981,1981-03-18,61,92446,6851400,8.90328983857314e-06,0.0134930087281432
1981,1981-03-25,69,92446,6851400,1.00709344075663e-05,0.0134930087281432
1981,1981-04-01,66,92446,6851400,9.63306769419389e-06,0.0134930087281432
1981,1981-04-08,87,92446,6851400,1.2698134687801e-05,0.0134930087281432
1981,1981-04-15,48,92446,6851400,7.00586741395919e-06,0.0134930087281432
1981,1981-04-22,78,92446,6851400,1.13845345476837e-05,0.0134930087281432
1981,1981-04-29,65,92446,6851400,9.48711212306974e-06,0.0134930087281432
1981,1981-05-06,80,92446,6851400,1.1676445689932e-05,0.0134930087281432
1981,1981-05-13,83,92446,6851400,1.21143124033044e-05,0.0134930087281432
1981,1981-05-20,55,92446,6851400,8.02755641182824e-06,0.0134930087281432
1981,1981-05-27,86,92446,6851400,1.25521791166769e-05,0.0134930087281432
1981,1981-06-03,75,92446,6851400,1.09466678343112e-05,0.0134930087281432
1981,1981-06-10,93,92446,6851400,1.35738681145459e-05,0.0134930087281432
